% Moku:Pro Data Logger
% Input A
% Input B
% Input C
% Input D
% Acquisition rate: 5.0000000000e+05 Hz, Normal mode, trigger: Input B, level: 10.00 mV
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2025-01-16 T 01:36:54 +1100
% Time (s), Input A (V), Input B (V), Input C (V), Input D (V)
1.4754800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4755000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4755200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4755400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4755600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4755800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4756000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4756200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4756400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4756600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4756800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4757000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4757200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4757400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4757600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4757800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4758000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4758200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4758400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4758600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4758800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4759000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4759200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4759400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4759600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4759800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4760000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4760200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4760400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4760600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4760800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4761000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4761200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4761400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4761600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4761800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4762000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4762200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4762400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4762600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4762800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4763000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4763200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4763400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4763600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4763800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4764000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4764200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4764400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4764600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4764800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4765000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4765200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4765400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4765600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4765800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4766000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4766200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4766400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4766600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4766800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4767000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4767200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4767400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4767600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4767800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4768000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4768200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4768400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4768600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4768800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4769000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4769200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4769400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4769600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4769800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4770000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4770200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4770400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4770600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4770800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4771000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4771200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4771400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4771600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4771800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4772000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4772200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4772400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4772600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4772800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4773000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4773200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4773400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4773600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4773800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4774000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4774200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4774400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4774600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4774800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4775000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4775200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4775400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4775600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4775800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4776000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4776200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4776400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4776600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4776800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4777000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4777200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4777400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4777600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4777800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4778000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4778200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4778400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4778600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4778800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4779000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4779200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4779400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4779600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4779800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4780000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4780200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4780400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4780600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4780800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4781000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4781200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4781400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4781600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4781800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4782000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4782200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4782400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4782600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4782800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4783000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4783200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4783400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4783600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4783800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4784000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4784200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4784400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4784600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4784800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4785000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4785200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4785400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4785600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4785800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4786000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4786200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4786400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4786600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4786800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4787000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4787200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4787400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4787600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4787800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4788000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4788200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4788400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4788600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4788800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4789000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4789200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4789400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4789600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4789800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4790000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4790200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4790400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4790600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4790800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4791000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4791200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4791400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4791600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4791800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4792000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4792200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4792400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4792600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4792800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4793000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4793200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4793400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4793600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4793800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4794000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4794200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4794400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4794600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4794800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4795000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4795200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4795400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4795600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4795800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4796000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4796200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4796400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4796600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4796800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4797000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4797200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4797400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4797600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4797800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4798000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4798200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4798400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4798600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4798800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4799000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4799200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4799400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4799600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4799800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4800000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4800200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4800400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4800600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4800800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4801000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4801200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4801400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4801600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4801800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4802000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4802200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4802400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4802600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4802800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
